Time,CH A,
1.08554E-4,9.0414E-1,
1.08804E-4,1.02414E+0,
1.09055E-4,9.4414E-1,
1.09305E-4,1.06414E+0,
1.09555E-4,9.4414E-1,
1.09805E-4,1.06414E+0,
1.10055E-4,9.4414E-1,
1.10305E-4,1.10414E+0,
1.10555E-4,9.8414E-1,
1.10805E-4,1.10414E+0,
1.11056E-4,9.8414E-1,
1.11306E-4,1.10414E+0,
1.11556E-4,9.8414E-1,
1.11806E-4,1.14414E+0,
1.12056E-4,1.02414E+0,
1.12306E-4,1.14414E+0,
1.12556E-4,1.02414E+0,
1.12806E-4,1.14414E+0,
1.13057E-4,9.8414E-1,
1.13307E-4,1.14414E+0,
1.13557E-4,9.8414E-1,
1.13807E-4,1.14414E+0,
1.14057E-4,9.8414E-1,
1.14307E-4,1.10414E+0,
1.14557E-4,9.8414E-1,
1.14807E-4,1.10414E+0,
1.15058E-4,9.4414E-1,
1.15308E-4,1.06414E+0,
1.15558E-4,9.4414E-1,
1.15808E-4,1.02414E+0,
1.16058E-4,9.0414E-1,
1.16308E-4,1.02414E+0,
1.16558E-4,8.6414E-1,
1.16808E-4,9.8414E-1,
1.17059E-4,8.2414E-1,
1.17309E-4,9.4414E-1,
1.17559E-4,7.8414E-1,
1.17809E-4,9.4414E-1,
1.18059E-4,7.4414E-1,
1.18309E-4,9.0414E-1,
1.18559E-4,7.4414E-1,
1.18809E-4,8.6414E-1,
1.1906E-4,6.6414E-1,
1.1931E-4,8.2414E-1,
1.1956E-4,6.2414E-1,
1.1981E-4,7.4414E-1,
1.2006E-4,5.8414E-1,
1.2031E-4,7.4414E-1,
1.2056E-4,5.4414E-1,
1.2081E-4,7.0414E-1,
1.21061E-4,5.0414E-1,
1.21311E-4,6.6414E-1,
1.21561E-4,4.6414E-1,
1.21811E-4,6.2414E-1,
1.22061E-4,4.2414E-1,
1.22311E-4,5.8414E-1,
1.22561E-4,3.4414E-1,
1.22811E-4,5.0414E-1,
1.23062E-4,3.4414E-1,
1.23312E-4,4.6414E-1,
1.23562E-4,3.0414E-1,
1.23812E-4,4.2414E-1,
1.24062E-4,2.6414E-1,
1.24312E-4,3.8414E-1,
1.24562E-4,2.2414E-1,
1.24812E-4,3.8414E-1,
1.25063E-4,1.8414E-1,
1.25313E-4,3.4414E-1,
1.25563E-4,1.4414E-1,
1.25813E-4,3.0414E-1,
1.26063E-4,1.4414E-1,
1.26313E-4,2.6414E-1,
1.26563E-4,1.0414E-1,
1.26813E-4,2.6414E-1,
1.27064E-4,6.414E-2,
1.27314E-4,2.2414E-1,
1.27564E-4,6.414E-2,
1.27814E-4,2.2414E-1,
1.28064E-4,6.414E-2,
1.28314E-4,1.8414E-1,
1.28564E-4,2.414E-2,
1.28814E-4,1.8414E-1,
1.29065E-4,2.414E-2,
1.29315E-4,1.8414E-1,
1.29565E-4,2.414E-2,
1.29815E-4,1.4414E-1,
1.30065E-4,2.414E-2,
1.30315E-4,1.4414E-1,
1.30565E-4,-1.586E-2,
1.30815E-4,1.0414E-1,
1.31066E-4,-1.586E-2,
1.31316E-4,1.4414E-1,
1.31566E-4,-1.586E-2,
1.31816E-4,1.0414E-1,
1.32066E-4,-1.586E-2,
1.32316E-4,1.4414E-1,
1.32566E-4,-1.586E-2,
1.32816E-4,1.4414E-1,
1.33067E-4,-1.586E-2,
1.33317E-4,1.0414E-1,
1.33567E-4,-1.586E-2,
1.33817E-4,1.0414E-1,
1.34067E-4,-1.586E-2,
1.34317E-4,1.0414E-1,
1.34567E-4,-1.586E-2,
1.34817E-4,1.0414E-1,
1.35068E-4,-1.586E-2,
1.35318E-4,1.4414E-1,
1.35568E-4,-1.586E-2,
1.35818E-4,1.0414E-1,
1.36068E-4,-1.586E-2,
1.36318E-4,1.0414E-1,
1.36568E-4,-1.586E-2,
1.36818E-4,1.0414E-1,
1.37069E-4,-1.586E-2,
1.37319E-4,1.0414E-1,
1.37569E-4,-1.586E-2,
1.37819E-4,1.0414E-1,
1.38069E-4,-1.586E-2,
1.38319E-4,1.4414E-1,
1.38569E-4,-1.586E-2,
1.38819E-4,1.0414E-1,
1.3907E-4,-1.586E-2,
1.3932E-4,1.0414E-1,
1.3957E-4,-1.586E-2,
1.3982E-4,1.4414E-1,
1.4007E-4,-1.586E-2,
1.4032E-4,1.4414E-1,
1.4057E-4,-1.586E-2,
1.4082E-4,1.4414E-1,
1.41071E-4,-1.586E-2,
1.41321E-4,1.4414E-1,
1.41571E-4,-1.586E-2,
1.41821E-4,1.4414E-1,
1.42071E-4,2.414E-2,
1.42321E-4,1.4414E-1,
1.42571E-4,-1.586E-2,
1.42821E-4,1.4414E-1,
1.43072E-4,-1.586E-2,
1.43322E-4,1.4414E-1,
1.43572E-4,2.414E-2,
1.43822E-4,1.4414E-1,
1.44072E-4,2.414E-2,
1.44322E-4,1.4414E-1,
1.44572E-4,2.414E-2,
1.44822E-4,1.4414E-1,
1.45073E-4,-1.586E-2,
1.45323E-4,1.4414E-1,
1.45573E-4,-1.586E-2,
1.45823E-4,1.4414E-1,
1.46073E-4,2.414E-2,
1.46323E-4,1.4414E-1,
1.46573E-4,2.414E-2,
1.46823E-4,1.4414E-1,
1.47074E-4,2.414E-2,
1.47324E-4,1.4414E-1,
1.47574E-4,2.414E-2,
1.47824E-4,1.4414E-1,
1.48074E-4,-1.586E-2,
