Time,CH A,
1.71086E-4,-4.793E-2,
1.71586E-4,1.207E-2,
1.72086E-4,-4.793E-2,
1.72586E-4,1.207E-2,
1.73087E-4,-4.793E-2,
1.73587E-4,3.207E-2,
1.74087E-4,-4.793E-2,
1.74587E-4,1.207E-2,
1.75088E-4,-4.793E-2,
1.75588E-4,1.207E-2,
1.76088E-4,-4.793E-2,
1.76588E-4,1.207E-2,
1.77089E-4,-6.793E-2,
1.77589E-4,1.207E-2,
1.78089E-4,-4.793E-2,
1.78589E-4,3.207E-2,
1.7909E-4,-4.793E-2,
1.7959E-4,3.207E-2,
1.8009E-4,-4.793E-2,
1.8059E-4,1.207E-2,
1.81091E-4,-4.793E-2,
1.81591E-4,1.207E-2,
1.82091E-4,-4.793E-2,
1.82591E-4,3.207E-2,
1.83092E-4,-6.793E-2,
1.83592E-4,3.207E-2,
1.84092E-4,-4.793E-2,
1.84592E-4,1.207E-2,
1.85093E-4,-4.793E-2,
1.85593E-4,1.207E-2,
1.86093E-4,-4.793E-2,
1.86593E-4,3.207E-2,
1.87094E-4,-4.793E-2,
1.87594E-4,1.207E-2,
1.88094E-4,-4.793E-2,
1.88594E-4,1.207E-2,
1.89095E-4,-6.793E-2,
1.89595E-4,1.207E-2,
1.90095E-4,-4.793E-2,
1.90595E-4,1.207E-2,
1.91096E-4,-4.793E-2,
1.91596E-4,1.207E-2,
1.92096E-4,-4.793E-2,
1.92596E-4,1.207E-2,
1.93097E-4,-4.793E-2,
1.93597E-4,1.207E-2,
1.94097E-4,-4.793E-2,
1.94597E-4,3.207E-2,
1.95098E-4,-4.793E-2,
1.95598E-4,3.207E-2,
1.96098E-4,-4.793E-2,
1.96598E-4,3.207E-2,
1.97099E-4,-4.793E-2,
1.97599E-4,3.207E-2,
1.98099E-4,-4.793E-2,
1.98599E-4,1.207E-2,
1.991E-4,-4.793E-2,
1.996E-4,3.207E-2,
2.001E-4,-4.793E-2,
2.006E-4,3.207E-2,
2.01101E-4,-4.793E-2,
2.01601E-4,3.207E-2,
2.02101E-4,-6.793E-2,
2.02601E-4,3.207E-2,
2.03102E-4,-4.793E-2,
2.03602E-4,1.207E-2,
2.04102E-4,-4.793E-2,
2.04602E-4,3.207E-2,
2.05103E-4,-4.793E-2,
2.05603E-4,1.207E-2,
2.06103E-4,-4.793E-2,
2.06603E-4,1.207E-2,
2.07104E-4,-4.793E-2,
2.07604E-4,1.207E-2,
2.08104E-4,-4.793E-2,
2.08604E-4,1.207E-2,
2.09105E-4,-4.793E-2,
2.09605E-4,3.207E-2,
2.10105E-4,-4.793E-2,
2.10605E-4,3.207E-2,
2.11106E-4,-4.793E-2,
2.11606E-4,1.207E-2,
2.12106E-4,-4.793E-2,
2.12606E-4,1.207E-2,
2.13107E-4,-4.793E-2,
2.13607E-4,3.207E-2,
2.14107E-4,-4.793E-2,
2.14607E-4,1.207E-2,
2.15108E-4,-4.793E-2,
2.15608E-4,3.207E-2,
2.16108E-4,-4.793E-2,
2.16608E-4,3.207E-2,
2.17109E-4,-4.793E-2,
2.17609E-4,1.207E-2,
2.18109E-4,-4.793E-2,
2.18609E-4,1.207E-2,
2.1911E-4,-4.793E-2,
2.1961E-4,3.207E-2,
2.2011E-4,-4.793E-2,
2.2061E-4,3.207E-2,
2.21111E-4,-4.793E-2,
2.21611E-4,3.207E-2,
2.22111E-4,-4.793E-2,
2.22611E-4,3.207E-2,
2.23112E-4,-4.793E-2,
2.23612E-4,3.207E-2,
2.24112E-4,-4.793E-2,
2.24612E-4,3.207E-2,
2.25113E-4,-4.793E-2,
2.25613E-4,3.207E-2,
2.26113E-4,-2.793E-2,
2.26613E-4,3.207E-2,
2.27114E-4,-4.793E-2,
2.27614E-4,3.207E-2,
2.28114E-4,-2.793E-2,
2.28614E-4,5.207E-2,
2.29115E-4,-2.793E-2,
2.29615E-4,3.207E-2,
2.30115E-4,-2.793E-2,
2.30615E-4,3.207E-2,
2.31116E-4,-2.793E-2,
2.31616E-4,3.207E-2,
2.32116E-4,-2.793E-2,
2.32616E-4,3.207E-2,
2.33117E-4,-2.793E-2,
2.33617E-4,3.207E-2,
2.34117E-4,-2.793E-2,
2.34617E-4,3.207E-2,
2.35118E-4,-4.793E-2,
2.35618E-4,3.207E-2,
2.36118E-4,-4.793E-2,
2.36618E-4,3.207E-2,
2.37119E-4,-2.793E-2,
2.37619E-4,3.207E-2,
2.38119E-4,-4.793E-2,
2.38619E-4,3.207E-2,
2.3912E-4,-4.793E-2,
2.3962E-4,3.207E-2,
2.4012E-4,-4.793E-2,
2.4062E-4,3.207E-2,
2.41121E-4,-4.793E-2,
2.41621E-4,3.207E-2,
2.42121E-4,-6.793E-2,
2.42621E-4,3.207E-2,
2.43122E-4,-4.793E-2,
2.43622E-4,3.207E-2,
2.44122E-4,-4.793E-2,
2.44622E-4,1.207E-2,
2.45123E-4,-4.793E-2,
2.45623E-4,1.207E-2,
2.46123E-4,-4.793E-2,
2.46623E-4,3.207E-2,
2.47124E-4,-4.793E-2,
2.47624E-4,3.207E-2,
2.48124E-4,-4.793E-2,
2.48624E-4,1.207E-2,
2.49125E-4,-4.793E-2,
2.49625E-4,3.207E-2,
2.50125E-4,-4.793E-2,
2.50625E-4,3.207E-2,
2.51126E-4,-4.793E-2,
2.51626E-4,3.207E-2,
2.52126E-4,-4.793E-2,
2.52626E-4,3.207E-2,
2.53127E-4,-4.793E-2,
2.53627E-4,1.207E-2,
2.54127E-4,-6.793E-2,
2.54627E-4,3.207E-2,
2.55128E-4,-4.793E-2,
2.55628E-4,3.207E-2,
2.56128E-4,-4.793E-2,
2.56628E-4,1.207E-2,
2.57129E-4,-4.793E-2,
2.57629E-4,1.207E-2,
2.58129E-4,-4.793E-2,
2.58629E-4,1.207E-2,
2.5913E-4,-4.793E-2,
2.5963E-4,1.207E-2,
2.6013E-4,-4.793E-2,
2.6063E-4,1.207E-2,
2.61131E-4,-6.793E-2,
2.61631E-4,1.207E-2,
2.62131E-4,-4.793E-2,
2.62631E-4,1.207E-2,
2.63132E-4,-4.793E-2,
2.63632E-4,1.207E-2,
2.64132E-4,-4.793E-2,
2.64632E-4,1.207E-2,
2.65133E-4,-6.793E-2,
2.65633E-4,3.207E-2,
2.66133E-4,-4.793E-2,
2.66633E-4,1.207E-2,
2.67134E-4,-4.793E-2,
2.67634E-4,1.207E-2,
2.68134E-4,-4.793E-2,
2.68634E-4,1.207E-2,
2.69135E-4,-4.793E-2,
2.69635E-4,3.207E-2,
2.70135E-4,-4.793E-2,
2.70635E-4,3.207E-2,
2.71136E-4,-4.793E-2,
2.71636E-4,3.207E-2,
2.72136E-4,-4.793E-2,
2.72636E-4,3.207E-2,
2.73137E-4,-6.793E-2,
2.73637E-4,3.207E-2,
2.74137E-4,-4.793E-2,
2.74637E-4,1.207E-2,
2.75138E-4,-4.793E-2,
2.75638E-4,3.207E-2,
2.76138E-4,-4.793E-2,
2.76638E-4,3.207E-2,
2.77139E-4,-4.793E-2,
2.77639E-4,3.207E-2,
2.78139E-4,-4.793E-2,
2.78639E-4,3.207E-2,
2.7914E-4,-4.793E-2,
2.7964E-4,3.207E-2,
2.8014E-4,-4.793E-2,
2.8064E-4,3.207E-2,
2.81141E-4,-4.793E-2,
2.81641E-4,3.207E-2,
2.82141E-4,-4.793E-2,
2.82641E-4,3.207E-2,
2.83142E-4,-4.793E-2,
2.83642E-4,3.207E-2,
2.84142E-4,-4.793E-2,
2.84642E-4,3.207E-2,
2.85143E-4,-2.793E-2,
2.85643E-4,3.207E-2,
2.86143E-4,-2.793E-2,
2.86643E-4,5.207E-2,
2.87144E-4,-2.793E-2,
2.87644E-4,5.207E-2,
2.88144E-4,-2.793E-2,
2.88644E-4,5.207E-2,
2.89145E-4,-2.793E-2,
2.89645E-4,5.207E-2,
2.90145E-4,-2.793E-2,
2.90645E-4,5.207E-2,
2.91146E-4,-2.793E-2,
2.91646E-4,5.207E-2,
2.92146E-4,-7.93E-3,
2.92646E-4,5.207E-2,
2.93147E-4,-2.793E-2,
2.93647E-4,7.207E-2,
2.94147E-4,-7.93E-3,
2.94647E-4,7.207E-2,
2.95148E-4,-7.93E-3,
2.95648E-4,5.207E-2,
2.96148E-4,-7.93E-3,
2.96648E-4,7.207E-2,
2.97149E-4,-7.93E-3,
2.97649E-4,5.207E-2,
2.98149E-4,-7.93E-3,
2.98649E-4,7.207E-2,
2.9915E-4,-7.93E-3,
2.9965E-4,5.207E-2,
3.0015E-4,-7.93E-3,
3.0065E-4,5.207E-2,
3.01151E-4,-7.93E-3,
3.01651E-4,5.207E-2,
3.02151E-4,-7.93E-3,
3.02651E-4,5.207E-2,
3.03152E-4,-2.793E-2,
3.03652E-4,5.207E-2,
3.04152E-4,-2.793E-2,
3.04652E-4,5.207E-2,
3.05153E-4,-2.793E-2,
3.05653E-4,5.207E-2,
3.06153E-4,-2.793E-2,
3.06653E-4,3.207E-2,
3.07154E-4,-2.793E-2,
3.07654E-4,3.207E-2,
3.08154E-4,-2.793E-2,
3.08654E-4,3.207E-2,
3.09155E-4,-2.793E-2,
3.09655E-4,3.207E-2,
3.10155E-4,-4.793E-2,
3.10655E-4,3.207E-2,
3.11156E-4,-4.793E-2,
3.11656E-4,3.207E-2,
3.12156E-4,-4.793E-2,
3.12656E-4,3.207E-2,
3.13157E-4,-4.793E-2,
3.13657E-4,3.207E-2,
3.14157E-4,-4.793E-2,
3.14657E-4,3.207E-2,
3.15158E-4,-4.793E-2,
3.15658E-4,3.207E-2,
3.16158E-4,-4.793E-2,
3.16658E-4,1.207E-2,
3.17159E-4,-4.793E-2,
3.17659E-4,3.207E-2,
3.18159E-4,-6.793E-2,
3.18659E-4,3.207E-2,
3.1916E-4,-4.793E-2,
3.1966E-4,3.207E-2,
3.2016E-4,-4.793E-2,
3.2066E-4,3.207E-2,
3.21161E-4,-4.793E-2,
3.21661E-4,1.207E-2,
3.22161E-4,-4.793E-2,
3.22661E-4,3.207E-2,
3.23162E-4,-4.793E-2,
3.23662E-4,3.207E-2,
3.24162E-4,-4.793E-2,
3.24662E-4,1.207E-2,
3.25163E-4,-4.793E-2,
3.25663E-4,3.207E-2,
3.26163E-4,-4.793E-2,
3.26663E-4,3.207E-2,
3.27164E-4,-4.793E-2,
3.27664E-4,1.207E-2,
3.28164E-4,-4.793E-2,
3.28664E-4,3.207E-2,
3.29165E-4,-4.793E-2,
3.29665E-4,1.207E-2,
3.30165E-4,-4.793E-2,
3.30665E-4,1.207E-2,
3.31166E-4,-4.793E-2,
3.31666E-4,3.207E-2,
3.32166E-4,-4.793E-2,
3.32666E-4,1.207E-2,
3.33167E-4,-4.793E-2,
3.33667E-4,3.207E-2,
3.34167E-4,-4.793E-2,
3.34667E-4,3.207E-2,
3.35168E-4,-4.793E-2,
3.35668E-4,3.207E-2,
3.36168E-4,-4.793E-2,
3.36668E-4,3.207E-2,
3.37169E-4,-6.793E-2,
3.37669E-4,3.207E-2,
3.38169E-4,-4.793E-2,
3.38669E-4,3.207E-2,
3.3917E-4,-4.793E-2,
3.3967E-4,1.207E-2,
3.4017E-4,-4.793E-2,
3.4067E-4,3.207E-2,
3.41171E-4,-4.793E-2,
3.41671E-4,3.207E-2,
3.42171E-4,-4.793E-2,
3.42671E-4,3.207E-2,
3.43172E-4,-4.793E-2,
3.43672E-4,3.207E-2,
3.44172E-4,-4.793E-2,
3.44672E-4,5.207E-2,
3.45173E-4,-4.793E-2,
3.45673E-4,3.207E-2,
3.46173E-4,-2.793E-2,
3.46673E-4,3.207E-2,
3.47174E-4,-4.793E-2,
3.47674E-4,3.207E-2,
3.48174E-4,-4.793E-2,
3.48674E-4,3.207E-2,
3.49175E-4,-2.793E-2,
3.49675E-4,5.207E-2,
3.50175E-4,-2.793E-2,
3.50675E-4,5.207E-2,
3.51176E-4,-2.793E-2,
3.51676E-4,5.207E-2,
3.52176E-4,-2.793E-2,
3.52676E-4,5.207E-2,
3.53177E-4,-7.93E-3,
3.53677E-4,5.207E-2,
3.54177E-4,-7.93E-3,
3.54677E-4,5.207E-2,
3.55178E-4,-7.93E-3,
3.55678E-4,5.207E-2,
3.56178E-4,-7.93E-3,
3.56678E-4,7.207E-2,
3.57179E-4,-7.93E-3,
3.57679E-4,7.207E-2,
3.58179E-4,1.207E-2,
3.58679E-4,7.207E-2,
3.5918E-4,1.207E-2,
3.5968E-4,9.207E-2,
3.6018E-4,1.207E-2,
3.6068E-4,9.207E-2,
3.61181E-4,1.207E-2,
3.61681E-4,9.207E-2,
3.62181E-4,1.207E-2,
3.62681E-4,9.207E-2,
3.63182E-4,1.207E-2,
3.63682E-4,9.207E-2,
3.64182E-4,1.207E-2,
3.64682E-4,9.207E-2,
3.65183E-4,1.207E-2,
3.65683E-4,9.207E-2,
3.66183E-4,1.207E-2,
3.66683E-4,9.207E-2,
3.67184E-4,1.207E-2,
3.67684E-4,7.207E-2,
3.68184E-4,-7.93E-3,
3.68684E-4,9.207E-2,
3.69185E-4,-7.93E-3,
3.69685E-4,7.207E-2,
3.70185E-4,-7.93E-3,
3.70685E-4,7.207E-2,
3.71186E-4,-7.93E-3,
3.71686E-4,5.207E-2,
3.72186E-4,-2.793E-2,
3.72686E-4,5.207E-2,
3.73187E-4,-2.793E-2,
3.73687E-4,5.207E-2,
3.74187E-4,-2.793E-2,
3.74687E-4,5.207E-2,
3.75188E-4,-2.793E-2,
3.75688E-4,5.207E-2,
3.76188E-4,-2.793E-2,
3.76688E-4,5.207E-2,
3.77189E-4,-4.793E-2,
3.77689E-4,3.207E-2,
3.78189E-4,-4.793E-2,
3.78689E-4,3.207E-2,
3.7919E-4,-4.793E-2,
3.7969E-4,3.207E-2,
3.8019E-4,-4.793E-2,
3.8069E-4,3.207E-2,
3.81191E-4,-4.793E-2,
3.81691E-4,3.207E-2,
3.82191E-4,-4.793E-2,
3.82691E-4,3.207E-2,
3.83192E-4,-4.793E-2,
3.83692E-4,3.207E-2,
3.84192E-4,-4.793E-2,
3.84692E-4,3.207E-2,
3.85193E-4,-4.793E-2,
3.85693E-4,1.207E-2,
3.86193E-4,-4.793E-2,
3.86693E-4,3.207E-2,
3.87194E-4,-4.793E-2,
3.87694E-4,3.207E-2,
3.88194E-4,-4.793E-2,
3.88694E-4,3.207E-2,
3.89195E-4,-4.793E-2,
3.89695E-4,3.207E-2,
3.90195E-4,-4.793E-2,
3.90695E-4,3.207E-2,
3.91196E-4,-4.793E-2,
3.91696E-4,3.207E-2,
3.92196E-4,-4.793E-2,
3.92696E-4,3.207E-2,
3.93197E-4,-4.793E-2,
3.93697E-4,3.207E-2,
3.94197E-4,-4.793E-2,
3.94697E-4,3.207E-2,
3.95198E-4,-4.793E-2,
3.95698E-4,3.207E-2,
3.96198E-4,-6.793E-2,
3.96698E-4,3.207E-2,
3.97199E-4,-4.793E-2,
3.97699E-4,3.207E-2,
3.98199E-4,-4.793E-2,
3.98699E-4,3.207E-2,
3.992E-4,-4.793E-2,
3.997E-4,3.207E-2,
4.002E-4,-4.793E-2,
4.007E-4,3.207E-2,
4.01201E-4,-4.793E-2,
4.01701E-4,3.207E-2,
4.02201E-4,-4.793E-2,
4.02701E-4,3.207E-2,
4.03202E-4,-4.793E-2,
4.03702E-4,3.207E-2,
4.04202E-4,-6.793E-2,
4.04702E-4,3.207E-2,
4.05203E-4,-4.793E-2,
4.05703E-4,3.207E-2,
4.06203E-4,-4.793E-2,
4.06703E-4,3.207E-2,
4.07204E-4,-4.793E-2,
4.07704E-4,3.207E-2,
4.08204E-4,-4.793E-2,
