Time,CH A,
4.71236E-5,1.2827E-1,
4.72236E-5,-1.1173E-1,
4.73237E-5,1.2827E-1,
4.74237E-5,-1.1173E-1,
4.75238E-5,1.2827E-1,
4.76238E-5,-1.1173E-1,
4.77239E-5,1.2827E-1,
4.78239E-5,-1.1173E-1,
4.7924E-5,1.2827E-1,
4.8024E-5,-1.1173E-1,
4.81241E-5,4.827E-2,
4.82241E-5,-1.1173E-1,
4.83242E-5,1.2827E-1,
4.84242E-5,-1.1173E-1,
4.85243E-5,1.2827E-1,
4.86243E-5,-1.1173E-1,
4.87244E-5,1.2827E-1,
4.88244E-5,-1.1173E-1,
4.89245E-5,1.2827E-1,
4.90245E-5,-1.1173E-1,
4.91246E-5,1.2827E-1,
4.92246E-5,-1.1173E-1,
4.93247E-5,1.2827E-1,
4.94247E-5,-1.1173E-1,
4.95248E-5,1.2827E-1,
4.96248E-5,-1.1173E-1,
4.97249E-5,1.2827E-1,
4.98249E-5,-1.1173E-1,
4.9925E-5,1.2827E-1,
5.0025E-5,-1.1173E-1,
5.01251E-5,1.2827E-1,
5.02251E-5,-1.1173E-1,
5.03252E-5,1.2827E-1,
5.04252E-5,-1.1173E-1,
5.05253E-5,1.2827E-1,
5.06253E-5,-1.1173E-1,
5.07254E-5,1.2827E-1,
5.08254E-5,-1.1173E-1,
5.09255E-5,1.2827E-1,
5.10255E-5,-1.1173E-1,
5.11256E-5,1.2827E-1,
5.12256E-5,-1.1173E-1,
5.13257E-5,1.2827E-1,
5.14257E-5,-1.1173E-1,
5.15258E-5,1.2827E-1,
5.16258E-5,-1.1173E-1,
5.17259E-5,1.2827E-1,
5.18259E-5,-1.1173E-1,
5.1926E-5,1.2827E-1,
5.2026E-5,-1.1173E-1,
5.21261E-5,1.2827E-1,
5.22261E-5,-1.1173E-1,
5.23262E-5,1.2827E-1,
5.24262E-5,-1.1173E-1,
5.25263E-5,1.2827E-1,
5.26263E-5,-3.173E-2,
5.27264E-5,1.2827E-1,
5.28264E-5,-1.1173E-1,
5.29265E-5,1.2827E-1,
5.30265E-5,-3.173E-2,
5.31266E-5,1.2827E-1,
5.32266E-5,-1.1173E-1,
5.33267E-5,1.2827E-1,
5.34267E-5,-1.1173E-1,
5.35268E-5,1.2827E-1,
5.36268E-5,-1.1173E-1,
5.37269E-5,1.2827E-1,
5.38269E-5,-1.1173E-1,
5.3927E-5,1.2827E-1,
5.4027E-5,-1.1173E-1,
5.41271E-5,1.2827E-1,
5.42271E-5,-1.1173E-1,
5.43272E-5,1.2827E-1,
5.44272E-5,-1.1173E-1,
5.45273E-5,1.2827E-1,
5.46273E-5,-1.1173E-1,
5.47274E-5,1.2827E-1,
5.48274E-5,-1.1173E-1,
5.49275E-5,1.2827E-1,
5.50275E-5,-3.173E-2,
5.51276E-5,1.2827E-1,
5.52276E-5,-3.173E-2,
5.53277E-5,1.2827E-1,
5.54277E-5,-1.1173E-1,
5.55278E-5,1.2827E-1,
5.56278E-5,-1.1173E-1,
5.57279E-5,1.2827E-1,
5.58279E-5,-1.1173E-1,
5.5928E-5,1.2827E-1,
5.6028E-5,-3.173E-2,
5.61281E-5,2.0827E-1,
5.62281E-5,-1.1173E-1,
5.63282E-5,1.2827E-1,
5.64282E-5,-3.173E-2,
5.65283E-5,1.2827E-1,
5.66283E-5,-3.173E-2,
5.67284E-5,1.2827E-1,
5.68284E-5,-1.1173E-1,
5.69285E-5,1.2827E-1,
5.70285E-5,-1.1173E-1,
5.71286E-5,1.2827E-1,
5.72286E-5,-3.173E-2,
5.73287E-5,1.2827E-1,
5.74287E-5,-3.173E-2,
5.75288E-5,1.2827E-1,
5.76288E-5,-1.1173E-1,
5.77289E-5,1.2827E-1,
5.78289E-5,-3.173E-2,
5.7929E-5,1.2827E-1,
5.8029E-5,-3.173E-2,
5.81291E-5,1.2827E-1,
5.82291E-5,-3.173E-2,
5.83292E-5,1.2827E-1,
5.84292E-5,-3.173E-2,
5.85293E-5,1.2827E-1,
5.86293E-5,-1.1173E-1,
5.87294E-5,1.2827E-1,
5.88294E-5,-3.173E-2,
5.89295E-5,1.2827E-1,
5.90295E-5,-3.173E-2,
5.91296E-5,1.2827E-1,
5.92296E-5,-1.1173E-1,
5.93297E-5,2.0827E-1,
5.94297E-5,-3.173E-2,
5.95298E-5,1.2827E-1,
5.96298E-5,-1.1173E-1,
5.97299E-5,1.2827E-1,
5.98299E-5,-3.173E-2,
5.993E-5,1.2827E-1,
6.003E-5,-1.1173E-1,
6.01301E-5,1.2827E-1,
6.02301E-5,-1.1173E-1,
6.03302E-5,1.2827E-1,
6.04302E-5,-3.173E-2,
6.05303E-5,2.0827E-1,
6.06303E-5,-1.1173E-1,
6.07304E-5,1.2827E-1,
6.08304E-5,-3.173E-2,
6.09305E-5,1.2827E-1,
6.10305E-5,-3.173E-2,
6.11306E-5,2.0827E-1,
6.12306E-5,-3.173E-2,
6.13307E-5,1.2827E-1,
6.14307E-5,-1.1173E-1,
6.15308E-5,1.2827E-1,
6.16308E-5,-1.1173E-1,
6.17309E-5,1.2827E-1,
6.18309E-5,-1.1173E-1,
6.1931E-5,2.0827E-1,
6.2031E-5,-1.1173E-1,
6.21311E-5,1.2827E-1,
6.22311E-5,-1.1173E-1,
6.23312E-5,2.0827E-1,
6.24312E-5,-3.173E-2,
6.25313E-5,2.0827E-1,
6.26313E-5,-3.173E-2,
6.27314E-5,1.2827E-1,
6.28314E-5,-3.173E-2,
6.29315E-5,2.0827E-1,
6.30315E-5,-3.173E-2,
6.31316E-5,1.2827E-1,
6.32316E-5,-3.173E-2,
6.33317E-5,2.0827E-1,
6.34317E-5,-3.173E-2,
6.35318E-5,1.2827E-1,
6.36318E-5,-3.173E-2,
6.37319E-5,2.0827E-1,
6.38319E-5,-3.173E-2,
6.3932E-5,1.2827E-1,
6.4032E-5,-3.173E-2,
6.41321E-5,1.2827E-1,
6.42321E-5,-3.173E-2,
6.43322E-5,1.2827E-1,
6.44322E-5,-3.173E-2,
6.45323E-5,2.0827E-1,
6.46323E-5,-3.173E-2,
6.47324E-5,2.0827E-1,
6.48324E-5,-3.173E-2,
6.49325E-5,1.2827E-1,
6.50325E-5,-3.173E-2,
6.51326E-5,2.0827E-1,
6.52326E-5,-3.173E-2,
6.53327E-5,2.0827E-1,
6.54327E-5,-3.173E-2,
6.55328E-5,2.0827E-1,
